,kcat,data_type,MW,kcat_MW
THRD,155.59667000000002,Other_species,156746.04200000022,3573.6022731597864
THRD_L_num1,373.93,Other_species,85215.42360000005,15796.999453042667
THRS_num1,585.7619047142857,Other_species,37339.87770000005,56474.2839790133
THRt2pp,6455.7993281475,fill,31782.327200000043,731251.5988864078
THZPSN_num1,6455.7993281475,fill,110894.1759999999,209577.07987596228
TKT1_num1,18549.184545454544,Other_species,129606.86080000055,515227.8509907099
TKT2_num1,309.203,Other_species,129606.86080000055,8588.51756094686
TMDK1,3.1966666666666668,Other_species,104705.30839999995,109.90846763983177
TMDPP,13.05,Other_species,88451.9410000002,531.1358854182736
TMDS3,0.42123998,Other_species,126181.43680000004,12.018122209240842
TMPK,0.063,Other_species,134727.06440000006,1.6834034127444397
TMPPP_num1,999.0,Other_species,27260.862100000002,131925.39497861292
TPI,439.1,Other_species,43506.95839999999,36333.498321500694
TRDR_num1,18.948583,Other_species,37502.9003000001,1818.9232900475115
TRE6PP,9.845,Other_species,58237.979600000006,608.5719361047339
TRE6PS,18.8125,Other_species,102766.9936000002,659.0150945118226
TREtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
TRPAS1,2.7033333333333336,Other_species,41496.51380000011,234.52572538756195
TRPS1,38.77693333333333,Other_species,144163.45820000002,968.3241630228872
TRPS2,24.662,Other_species,144163.45820000002,615.8509313561957
TRPS3,21.504761746031747,Other_species,144163.45820000002,537.009470030279
TRPTA_num1,300.0,Other_species,39452.136100000025,27374.943583853226
TRSARr,243.0,Other_species,61617.83099999999,14197.189122090327
TSULtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
TYRTA_num1,146.63321839068965,Other_species,41917.0018000001,12593.44808880108
UAAGDS_num1,1.565,Other_species,116070.7774000004,48.53934923330651
UAAGMDt,6455.7993281475,fill,27551.631799999985,843539.0596839718
UACGAMOAT,6455.7993281475,fill,39749.44000000006,584684.402631357
UAG2E,3.854285714285714,Other_species,48482.699500000126,286.1933991820842
UAG2EMA,13849.734,Other_species,48482.699500000126,1028388.3305631501
UAGCVT_num1,1.3959375,Other_species,56173.0062000001,89.46245429891184
UAGDP,127.475,Other_species,148641.18930000032,3087.3676546935367
UAGPT3,2.198888888888889,Other_species,38662.339100000034,204.74705318592567
UAMAGS,3.6616668000000003,Other_species,51199.953800000185,257.461179193485
UAMAS,3.925,Other_species,54760.160000000156,258.03430815395643
UAPGR,30.20769230769231,Other_species,39835.335000000036,2729.930407455898
UDCPDP,6455.7993281475,fill,31288.229099999982,742799.3929298803
UDPDPS,6455.7993281475,fill,62987.068199999994,368978.55774990655
UDPDPS2,6455.7993281475,fill,62987.068199999994,368978.55774990655
UDPG4E_num1,106.0,Other_species,34784.73620000006,10970.328991599465
UDPGD_num1,25.97864705882353,Other_species,46682.83610000002,2003.3729144353479
UDPGDC,0.3025,Other_species,30220.98559999999,36.03456268481199
UGMDDS,18.0,Other_species,100138.03400000029,647.1067726374557
UM4PCP,6455.7993281475,fill,33179.462700000004,700459.7329218052
UMPK_num1,147.5,Other_species,195868.55999999997,2711.001704408304
UMPtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
UPLA4FNT,6455.7993281475,fill,39306.81840000003,591268.348021039
UPP3MT,12.673703706666666,Other_species,85794.81940000011,531.7959016998634
UPP3S,286.086,Other_species,57868.79620000015,17797.32200477323
UPPDC1,333.147,Other_species,86179.04380000017,13916.715098201143
UPPRT_num1,3.052857142857143,Other_species,45686.06079999998,240.5610271894074
URACPAH,0.86,Other_species,20652.417399999988,149.9098115264706
URAt2pp,6455.7993281475,fill,97206.21660000004,239088.38749445774
URATEt_1,6455.7993281475,fill,42741.14600000004,543758.8777177613
URAtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
UREA_num1,3623.9334,Other_species,58164.23740000017,224298.65537960205
UREAt,6455.7993281475,fill,52342.427800000005,444016.0412530769
URIC,2738.405,Other_species,33690.09690000002,292615.8992436734
URIH,55.33571428571429,Other_species,67987.41840000008,2930.0799488596435
URIK1,113.6,Other_species,23200.80089999998,17626.977696274284
URIK2,5.2,Other_species,23200.80089999998,806.8686973646679
URIK3,5.2,Other_species,23200.80089999998,806.8686973646679
VALabcpp_num1,6455.7993281475,fill,34298.068699999974,677614.7597293436
VALDHr,28.3,Other_species,38404.02810000006,2652.846720524086
VALTA_num1,155.46363636363637,Other_species,39452.136100000025,14186.027582650728
VALtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
VANKpp,6455.7993281475,fill,57806.32010000015,402047.3460536185
VNDH_2,20.0,Other_species,52051.45430000013,1383.2466540709088
VNLNpp,6455.7993281475,fill,57806.32010000015,402047.3460536185
XAND_num1,47.25666666666667,Other_species,84731.65780000036,2007.7973736989632
XANt2,6455.7993281475,fill,42741.14600000004,543758.8777177613
XMPtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
XPPT,15.938904545454545,Other_species,18451.913099999994,3109.707706331891
XYLabcpp_num1,6455.7993281475,fill,27656.44130000001,840342.3032351958
XYLI1_num1,2.793,Other_species,42900.55290000006,234.3746017315312
XYLK_num1,713.714,Other_species,51427.598700000126,49960.92496926157
XYLtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ZN2t3pp_num1,6455.7993281475,fill,32749.71380000005,709651.3185813235
ZN2t4pp_num1,6455.7993281475,fill,37617.703300000016,617817.5577595932
Zn2tex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ZNabcpp_num1,300.0,Other_species,120191.37680000003,8985.669594226662
CEAS,6455.7993281475,fill,124694.08880000042,186383.15420554983
BLS,6455.7993281475,fill,109058.05760000025,213105.55215070094
CS1,6455.7993281475,fill,70738.76200000008,328545.1557850415
PAH,6455.7993281475,fill,66800.78519999998,347913.2395187925
CS2,6455.7993281475,fill,70738.76200000008,328545.1557850415
CS3,6455.7993281475,fill,70738.76200000008,328545.1557850415
CAR,6455.7993281475,fill,52911.99760000002,439236.4423098438
PCBAB,6455.7993281475,fill,829466.3612000111,28019.071861706125
PCBC,6455.7993281475,fill,76863.51340000003,302365.53799440287
PENDE,6455.7993281475,fill,40432.42780000006,574807.8669995415
CEFD,6455.7993281475,fill,86993.98140000012,267155.0055223817
PENAM,210.1350684931507,Other_species,106811.84720000083,7082.4189114420315
CEFE,6455.7993281475,fill,69110.62740000007,336285.1482568219
CEFF,6455.7993281475,fill,69196.81240000011,335866.3033057714
CAH,6455.7993281475,fill,34715.65120000005,669463.9673453963
CMCH,6455.7993281475,fill,57689.159400000055,402863.86251852685
CMCH2,6455.7993281475,fill,57689.159400000055,402863.86251852685
CMC1,6455.7993281475,fill,55167.90300000003,421275.3488442544
ocdcea[e]_transport,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLCtex_copy2,6455.7993281475,fill,26370.112100000006,881334.0456497717
ARBtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ABUTtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
AKGtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ALAALAtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
DALAt2pp_num1,6455.7993281475,fill,71387.97320000024,325557.324848255
SERtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
THRtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ARGtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
CGLYtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
O2tex,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLUtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
CYTDtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
FRUtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
FUMtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLCNtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLYC3Ptex,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLYALDtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLYALDtpp_num1,6455.7993281475,fill,31398.084599999987,740200.4892149061
HCINNMtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
LCTStex,6455.7993281475,fill,26370.112100000006,881334.0456497717
PACALDtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ASNtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
ADEtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
5DGLCNtex,6455.7993281475,fill,26370.112100000006,881334.0456497717
CELBpts_num1,6455.7993281475,fill,57215.23720000018,406200.8429693433
MCITD,0.045,Other_species,54397.37240000017,2.9780850223566957
MICITDr,3.0,Other_species,54397.37240000017,198.53900149044637
INOSTO,25.7221111,Other_species,129975.73340000062,712.437603064139
HPPPNtex,6455.7993281475,fill,129975.73340000062,178809.35905017858
3hoxpactex_reverse,6455.7993281475,fill,38916.419600000045,597199.7891946611
3MBtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
3OAR100_reverse_num1,129.099,Other_species,27200.640499999994,17086.230009914656
3OAR120_reverse_num1,121.08090909090909,Other_species,27200.640499999994,16025.037084228688
3OAR140_reverse_num1,129.099,Other_species,27200.640499999994,17086.230009914656
3OAR160_reverse_num1,129.099,Other_species,27200.640499999994,17086.230009914656
3OAR180_reverse_num1,157.519,Other_species,27200.640499999994,20847.612025900646
3OAR40_reverse_num1,157.519,Other_species,27200.640499999994,20847.612025900646
3OAR60_reverse_num1,129.099,Other_species,27200.640499999994,17086.230009914656
3OAR80_reverse_num1,129.099,Other_species,27200.640499999994,17086.230009914656
3PEPTtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
4HBALDtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
4HBZtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
5DGLCNR_reverse,3.7,Other_species,70447.39020000005,189.07726691059153
5DGLCNt2rpp_reverse,6455.7993281475,fill,49761.337900000064,467046.87940737564
ACACT1r_reverse_num1,4.775,Other_species,40798.86750000004,421.33522456229906
ACACT2r_reverse_num1,3.41725,Other_species,40798.86750000004,301.5304285100558
ACACT3r_reverse_num1,4.775,Other_species,40798.86750000004,421.33522456229906
ACACT4r_reverse_num1,3.41725,Other_species,40798.86750000004,301.5304285100558
ACACT5r_reverse_num1,4.775,Other_species,40798.86750000004,421.33522456229906
ACACT6r_reverse_num1,3.41725,Other_species,40798.86750000004,301.5304285100558
ACACT7r_reverse_num1,3.41725,Other_species,40798.86750000004,301.5304285100558
ACACT8r_reverse_num1,6455.7993281475,fill,40798.86750000004,569645.1643254799
ACALD_reverse,11.03,Other_species,118988.70480000027,333.71234745972214
ACGAMPM_reverse,11.73779175,Other_species,93240.22300000019,453.1955087666394
ACGAtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ACKr_reverse,813.3846153846154,Other_species,87520.01900000009,33457.312382263226
ACOAD1f_reverse_num1,4.865916666666666,Other_species,44370.282900000035,394.7980237015795
ACOAD3f_reverse_num1,19.116209603960396,Other_species,44370.282900000035,1551.0010321403058
ACOAD6f_reverse_num1,19.116209603960396,Other_species,44370.282900000035,1551.0010321403058
ACOAD7f_reverse_num1,19.116209603960396,Other_species,44370.282900000035,1551.0010321403058
ACOAD8f_reverse_num1,6455.7993281475,fill,44370.282900000035,523793.76605982793
ACOATA_reverse_num1,3.8186999999999998,Other_species,65429.77599999998,210.10800953987683
ACONT_reverse,7.347777777777778,Other_species,196424.9906000013,134.6671822113852
ACOTA_reverse_num1,1.55,Other_species,53779.114400000115,103.75775172675561
ACSERtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ACSERtpp_reverse,6455.7993281475,fill,35707.784100000055,650863.058772974
ACtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ADEt2rpp_reverse,6455.7993281475,fill,50019.820300000094,464633.3681716757
ADSL1r_reverse,1.5233333333333334,Other_species,54727.91870000018,100.2047973002851
ADSL2r_reverse,101.941,Other_species,54727.91870000018,6705.6743380229955
AGMtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
AHCi_reverse,2.02,Other_species,111483.17380000008,65.2295745817742
AICART_reverse,4.14025,Other_species,111590.0986000003,133.5683020894827
AIRCr_reverse_num1,77.0,Other_species,36746.289599999975,7543.618771240517
AKGt2rpp_reverse,6455.7993281475,fill,46948.88010000007,495025.1748673973
ALAALAr_reverse_num1,11.677343916666667,Other_species,84886.79860000017,495.2293971892105
ALAR_reverse_num1,17.718364,Other_species,248211.6756000002,256.9827154416098
ALATA_L_reverse_num1,81.04357142857143,Other_species,284867.4708000001,1024.1845315771204
ALAtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ALCD19_reverse_num1,0.55,Other_species,219080.44080000024,9.0377762285386
ALCD2x_reverse_num1,46.68566899069307,Other_species,219080.44080000024,767.1538716681953
ALDD19xr_reverse_num1,53.0,Other_species,55056.32740000005,3465.5417280884562
AMPtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ANHGMtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ARGAGMt7pp_reverse,6455.7993281475,fill,50198.61460000009,462978.465970074
ARGSL_reverse,230.47744444444444,Other_species,50788.74600000011,16336.666394559106
ASAD_reverse_num1,202.74833333333333,Other_species,146766.26480000015,4973.172826838878
ASNt2r_reverse,6455.7993281475,fill,102597.21080000007,226525.432807682
ASNt2rpp_reverse,6455.7993281475,fill,102597.21080000007,226525.432807682
ASO3tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ASO4tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ASPK_reverse,20.025882352941178,Other_species,44705.01590000009,1612.6417812232137
ASPTA_reverse_num1,224.34545454545454,Other_species,37814.74070000006,21357.904917846892
ASPTA6_reverse_num1,33.4,Other_species,41917.0018000001,2868.5257732340892
ATHRDHr_reverse,24.779999999999998,Other_species,28185.446200000006,3165.037706587734
BTS3r_reverse,2.78043294,Other_species,89889.56560000016,111.35395434595337
BUTSO3tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
BUTtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
BZALtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
BZtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CA2tex_reverse,187.6818181818182,Other_species,26370.112100000006,25621.98229921614
CBIAT_reverse,74.93867,Other_species,22293.864400000006,12101.051982715026
CBLAT_reverse,0.07651516363636364,Other_species,22293.864400000006,12.355623240038593
CD2tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CHLtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CHOLS_ex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CITtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CLBtex_reverse,6455.7993281475,fill,38916.419600000045,597199.7891946611
CLtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CMPtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CO2tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
COBALT2tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CRNt2rpp_reverse,6455.7993281475,fill,67242.58500000018,345627.36666549835
CRNtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CRO4tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CTECOAI6_reverse_num1,103.48076923076923,Other_species,27326.008499999993,13632.827832530656
CTECOAI7_reverse_num1,103.48076923076923,Other_species,27326.008499999993,13632.827832530656
CTECOAI8_reverse_num1,103.48076923076923,Other_species,27326.008499999993,13632.827832530656
CU2tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CUtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CYTK1_reverse,153.4,Other_species,47018.31120000001,11745.21129972018
CYTK2_reverse,52.7,Other_species,47018.31120000001,4035.0236994475454
DADK_reverse,354.09,Other_species,23270.008799999996,54779.695657012395
DADNtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
DALAtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
DAMPtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
DAPE_reverse,106.0,Other_species,66359.40880000002,5750.503310692543
DCAtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
DCMPtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
DCYTtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
DGK1_reverse,139.08,Other_species,41764.992800000015,11988.22186795636
DGMPtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
DGSNtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
DHACOAH_reverse_num1,1111.9,Other_species,74914.80110000033,53431.89785229214
DHFR_reverse_num1,28.786923076923078,Other_species,26170.524399999995,3959.910068784219
DHNPA2r_reverse,0.34526666666666667,Other_species,13494.361199999987,92.1095842610172
DHORD3_reverse,67.18,Other_species,41223.63950000007,5866.7309081237145
